nMsg,Date,Time
932,30-09-2013,19:59:38
933,30-09-2013,19:59:38
934,30-09-2013,19:59:39
935,30-09-2013,19:59:39
936,30-09-2013,19:59:39
937,30-09-2013,19:59:39
938,30-09-2013,19:59:40
939,30-09-2013,19:59:43
940,30-09-2013,19:59:49
941,30-09-2013,19:59:49
942,30-09-2013,19:59:50
943,30-09-2013,19:59:51
944,30-09-2013,19:59:51
945,30-09-2013,19:59:51
946,30-09-2013,19:59:51
947,30-09-2013,19:59:51
948,30-09-2013,19:59:52
949,30-09-2013,19:59:52
950,30-09-2013,19:59:52
951,30-09-2013,19:59:52
952,30-09-2013,19:59:52
953,30-09-2013,19:59:53
954,30-09-2013,19:59:53
955,30-09-2013,19:59:53
956,30-09-2013,19:59:53
957,30-09-2013,19:59:54
958,30-09-2013,19:59:54
959,30-09-2013,19:59:54
960,30-09-2013,19:59:54
961,30-09-2013,19:59:55
962,30-09-2013,19:59:56
963,30-09-2013,20:00:01
964,30-09-2013,20:00:05
965,30-09-2013,20:00:06
966,30-09-2013,20:00:06
967,30-09-2013,20:00:06
968,30-09-2013,20:00:07
969,30-09-2013,20:00:07
970,30-09-2013,20:00:07
971,30-09-2013,20:00:07
972,30-09-2013,20:00:07
973,30-09-2013,20:00:08
974,30-09-2013,20:00:08
975,30-09-2013,20:00:08
976,30-09-2013,20:00:08
977,30-09-2013,20:00:09
978,30-09-2013,20:00:09
979,30-09-2013,20:00:09
980,30-09-2013,20:00:09
981,30-09-2013,20:00:10
982,30-09-2013,20:00:10
983,30-09-2013,20:00:10
984,30-09-2013,20:00:10
985,30-09-2013,20:00:10
986,30-09-2013,20:00:14
987,30-09-2013,20:00:19
988,30-09-2013,20:00:20
989,30-09-2013,20:00:21
990,30-09-2013,20:00:21
991,30-09-2013,20:00:21
992,30-09-2013,20:00:21
993,30-09-2013,20:00:22
994,30-09-2013,20:00:22
995,30-09-2013,20:00:22
996,30-09-2013,20:00:22
997,30-09-2013,20:00:22
998,30-09-2013,20:00:23
999,30-09-2013,20:00:23
1000,30-09-2013,20:00:23
1001,30-09-2013,20:00:24
1002,30-09-2013,20:00:24
1003,30-09-2013,20:00:24
1004,30-09-2013,20:00:25
1005,30-09-2013,20:00:25
1006,30-09-2013,20:00:25
1007,30-09-2013,20:00:25
1008,30-09-2013,20:00:26
1009,30-09-2013,20:00:26
1010,30-09-2013,20:00:26
1011,30-09-2013,20:00:26
1012,30-09-2013,20:00:27
1013,30-09-2013,20:00:27
1014,30-09-2013,20:00:27
1015,30-09-2013,20:00:29
1016,30-09-2013,20:00:33
1017,30-09-2013,20:00:37
1018,30-09-2013,20:00:37
1019,30-09-2013,20:00:37
1020,30-09-2013,20:00:38
1021,30-09-2013,20:00:38
1022,30-09-2013,20:00:38
1023,30-09-2013,20:00:38
1024,30-09-2013,20:00:39
1025,30-09-2013,20:00:39
1026,30-09-2013,20:00:39
1027,30-09-2013,20:00:39
1028,30-09-2013,20:00:40
1029,30-09-2013,20:00:40
1030,30-09-2013,20:00:40
1031,30-09-2013,20:00:40
1032,30-09-2013,20:00:41
1033,30-09-2013,20:00:41
1034,30-09-2013,20:00:41
1035,30-09-2013,20:00:41
1036,30-09-2013,20:00:42
1037,30-09-2013,20:00:42
1038,30-09-2013,20:00:42
1039,30-09-2013,20:00:42
1040,30-09-2013,20:00:42
1041,30-09-2013,20:00:43
1042,30-09-2013,20:00:43
1043,30-09-2013,20:00:43
1044,30-09-2013,20:00:43
1045,30-09-2013,20:00:45
1046,30-09-2013,20:00:49
1047,30-09-2013,20:00:53
1048,30-09-2013,20:00:53
1049,30-09-2013,20:00:54
1050,30-09-2013,20:00:54
1051,30-09-2013,20:00:54
1052,30-09-2013,20:00:54
1053,30-09-2013,20:00:55
1054,30-09-2013,20:00:55
1055,30-09-2013,20:00:55
1056,30-09-2013,20:00:55
1057,30-09-2013,20:00:55
1058,30-09-2013,20:00:56
1059,30-09-2013,20:00:56
1060,30-09-2013,20:00:57
1061,30-09-2013,20:00:57
1062,30-09-2013,20:00:57
1063,30-09-2013,20:00:57
1064,30-09-2013,20:00:58
1065,30-09-2013,20:00:58
1066,30-09-2013,20:00:58
1067,30-09-2013,20:00:58
1068,30-09-2013,20:00:58
1069,30-09-2013,20:01:01
1070,30-09-2013,20:01:06
1071,30-09-2013,20:01:08
1072,30-09-2013,20:01:09
1073,30-09-2013,20:01:09
1074,30-09-2013,20:01:09
1075,30-09-2013,20:01:10
1076,30-09-2013,20:01:10
1077,30-09-2013,20:01:10
1078,30-09-2013,20:01:10
1079,30-09-2013,20:01:10
1080,30-09-2013,20:01:11
1081,30-09-2013,20:01:11
1082,30-09-2013,20:01:11
1083,30-09-2013,20:01:12
1084,30-09-2013,20:01:12
1085,30-09-2013,20:01:12
1086,30-09-2013,20:01:13
1087,30-09-2013,20:01:13
1088,30-09-2013,20:01:13
1089,30-09-2013,20:01:13
1090,30-09-2013,20:01:13
1091,30-09-2013,20:01:13
1092,30-09-2013,20:01:14
1093,30-09-2013,20:01:18
1094,30-09-2013,20:01:23
1095,30-09-2013,20:01:24
1096,30-09-2013,20:01:25
1097,30-09-2013,20:01:25
1098,30-09-2013,20:01:25
1099,30-09-2013,20:01:25
1100,30-09-2013,20:01:26
1101,30-09-2013,20:01:26
1102,30-09-2013,20:01:26
1103,30-09-2013,20:01:26
1104,30-09-2013,20:01:26
1105,30-09-2013,20:01:27
1106,30-09-2013,20:01:27
1107,30-09-2013,20:01:27
1108,30-09-2013,20:01:27
1109,30-09-2013,20:01:29
1110,30-09-2013,20:01:29
1111,30-09-2013,20:01:29
1112,30-09-2013,20:01:29
1113,30-09-2013,20:01:29
1114,30-09-2013,20:01:30
1115,30-09-2013,20:01:30
1116,30-09-2013,20:01:30
1117,30-09-2013,20:01:34
1118,30-09-2013,20:01:39
1119,30-09-2013,20:01:40
1120,30-09-2013,20:01:40
1121,30-09-2013,20:01:41
1122,30-09-2013,20:01:41
1123,30-09-2013,20:01:41
1124,30-09-2013,20:01:41
1125,30-09-2013,20:01:41
1126,30-09-2013,20:01:42
1127,30-09-2013,20:01:42
1128,30-09-2013,20:01:42
1129,30-09-2013,20:01:43
1130,30-09-2013,20:01:43
1131,30-09-2013,20:01:43
1132,30-09-2013,20:01:43
1133,30-09-2013,20:01:43
1134,30-09-2013,20:01:44
1135,30-09-2013,20:01:44
1136,30-09-2013,20:01:44
1137,30-09-2013,20:01:44
1138,30-09-2013,20:01:45
1139,30-09-2013,20:01:45
1140,30-09-2013,20:01:45
1141,30-09-2013,20:01:46
1142,30-09-2013,20:01:49
1143,30-09-2013,20:01:55
1144,30-09-2013,20:01:55
1145,30-09-2013,20:01:56
1146,30-09-2013,20:01:56
1147,30-09-2013,20:01:56
1148,30-09-2013,20:01:56
1149,30-09-2013,20:01:56
1150,30-09-2013,20:01:57
1151,30-09-2013,20:01:57
1152,30-09-2013,20:01:57
1153,30-09-2013,20:01:57
1154,30-09-2013,20:01:57
1155,30-09-2013,20:01:58
1156,30-09-2013,20:01:58
1157,30-09-2013,20:01:58
1158,30-09-2013,20:01:58
1159,30-09-2013,20:01:59
1160,30-09-2013,20:01:59
1161,30-09-2013,20:01:59
1162,30-09-2013,20:02:00
1163,30-09-2013,20:02:00
1164,30-09-2013,20:02:00
1165,30-09-2013,20:02:00
1166,30-09-2013,20:02:00
1167,30-09-2013,20:02:01
1168,30-09-2013,20:02:02
1169,30-09-2013,20:02:05
1170,30-09-2013,20:02:11
1171,30-09-2013,20:02:12
1172,30-09-2013,20:02:12
1173,30-09-2013,20:02:13
1174,30-09-2013,20:02:13
1175,30-09-2013,20:02:13
1176,30-09-2013,20:02:14
1177,30-09-2013,20:02:14
1178,30-09-2013,20:02:14
1179,30-09-2013,20:02:14
1180,30-09-2013,20:02:14
1181,30-09-2013,20:02:15
1182,30-09-2013,20:02:15
1183,30-09-2013,20:02:15
1184,30-09-2013,20:02:15
1185,30-09-2013,20:02:15
1186,30-09-2013,20:02:16
1187,30-09-2013,20:02:16
1188,30-09-2013,20:02:16
1189,30-09-2013,20:02:16
1190,30-09-2013,20:02:16
1191,30-09-2013,20:02:16
1192,30-09-2013,20:02:17
1193,30-09-2013,20:02:17
1194,30-09-2013,20:02:17
1195,30-09-2013,20:02:18
1196,30-09-2013,20:02:22
1197,30-09-2013,20:02:27
1198,30-09-2013,20:02:28
1199,30-09-2013,20:02:28
1200,30-09-2013,20:02:29
1201,30-09-2013,20:02:29
1202,30-09-2013,20:02:29
1203,30-09-2013,20:02:29
1204,30-09-2013,20:02:29
1205,30-09-2013,20:02:30
1206,30-09-2013,20:02:30
1207,30-09-2013,20:02:30
1208,30-09-2013,20:02:30
1209,30-09-2013,20:02:30
1210,30-09-2013,20:02:31
1211,30-09-2013,20:02:31
1212,30-09-2013,20:02:31
1213,30-09-2013,20:02:32
1214,30-09-2013,20:02:32
1215,30-09-2013,20:02:32
1216,30-09-2013,20:02:32
1217,30-09-2013,20:02:33
1218,30-09-2013,20:02:33
1219,30-09-2013,20:02:33
1220,30-09-2013,20:02:33
1221,30-09-2013,20:02:35
1222,30-09-2013,20:02:38
1223,30-09-2013,20:02:43
1224,30-09-2013,20:02:44
1225,30-09-2013,20:02:44
1226,30-09-2013,20:02:45
1227,30-09-2013,20:02:45
1228,30-09-2013,20:02:45
1229,30-09-2013,20:02:45
1230,30-09-2013,20:02:45
1231,30-09-2013,20:02:46
1232,30-09-2013,20:02:46
1233,30-09-2013,20:02:46
1234,30-09-2013,20:02:46
1235,30-09-2013,20:02:46
1236,30-09-2013,20:02:47
1237,30-09-2013,20:02:47
1238,30-09-2013,20:02:47
1239,30-09-2013,20:02:47
1240,30-09-2013,20:02:48
1241,30-09-2013,20:02:48
1242,30-09-2013,20:02:48
1243,30-09-2013,20:02:50
1244,30-09-2013,20:02:53
1245,30-09-2013,20:02:58
1246,30-09-2013,20:02:59
1247,30-09-2013,20:03:00
1248,30-09-2013,20:03:00
1249,30-09-2013,20:03:00
1250,30-09-2013,20:03:01
1251,30-09-2013,20:03:01
1252,30-09-2013,20:03:01
1253,30-09-2013,20:03:01
1254,30-09-2013,20:03:02
1255,30-09-2013,20:03:03
1256,30-09-2013,20:03:03
1257,30-09-2013,20:03:04
1258,30-09-2013,20:03:04
1259,30-09-2013,20:03:04
1260,30-09-2013,20:03:04
1261,30-09-2013,20:03:05
1262,30-09-2013,20:03:08
1263,30-09-2013,20:03:14
1264,30-09-2013,20:03:14
1265,30-09-2013,20:03:15
1266,30-09-2013,20:03:15
1267,30-09-2013,20:03:15
1268,30-09-2013,20:03:15
1269,30-09-2013,20:03:16
1270,30-09-2013,20:03:16
1271,30-09-2013,20:03:16
1272,30-09-2013,20:03:16
1273,30-09-2013,20:03:17
1274,30-09-2013,20:03:17
1275,30-09-2013,20:03:17
1276,30-09-2013,20:03:17
1277,30-09-2013,20:03:18
1278,30-09-2013,20:03:18
1279,30-09-2013,20:03:18
1280,30-09-2013,20:03:18
1281,30-09-2013,20:03:18
1282,30-09-2013,20:03:19
1283,30-09-2013,20:03:19
1284,30-09-2013,20:03:19
1285,30-09-2013,20:03:19
1286,30-09-2013,20:03:19
1287,30-09-2013,20:03:20
1288,30-09-2013,20:03:23
1289,30-09-2013,20:03:29
1290,30-09-2013,20:03:29
1291,30-09-2013,20:03:30
1292,30-09-2013,20:03:30
1293,30-09-2013,20:03:31
1294,30-09-2013,20:03:31
1295,30-09-2013,20:03:31
1296,30-09-2013,20:03:31
1297,30-09-2013,20:03:31
1298,30-09-2013,20:03:32
1299,30-09-2013,20:03:32
1300,30-09-2013,20:03:32
1301,30-09-2013,20:03:33
1302,30-09-2013,20:03:33
1303,30-09-2013,20:03:33
1304,30-09-2013,20:03:33
1305,30-09-2013,20:03:34
1306,30-09-2013,20:03:34
1307,30-09-2013,20:03:34
1308,30-09-2013,20:03:34
1309,30-09-2013,20:03:35
1310,30-09-2013,20:03:35
1311,30-09-2013,20:03:37
1312,30-09-2013,20:03:41
1313,30-09-2013,20:03:45
1314,30-09-2013,20:03:45
1315,30-09-2013,20:03:46
1316,30-09-2013,20:03:46
1317,30-09-2013,20:03:46
1318,30-09-2013,20:03:47
1319,30-09-2013,20:03:47
1320,30-09-2013,20:03:47
1321,30-09-2013,20:03:47
1322,30-09-2013,20:03:47
1323,30-09-2013,20:03:48
1324,30-09-2013,20:03:48
1325,30-09-2013,20:03:48
1326,30-09-2013,20:03:49
1327,30-09-2013,20:03:49
1328,30-09-2013,20:03:49
1329,30-09-2013,20:03:49
1330,30-09-2013,20:03:50
1331,30-09-2013,20:03:50
1332,30-09-2013,20:03:50
1333,30-09-2013,20:03:50
1334,30-09-2013,20:03:50
1335,30-09-2013,20:03:51
1336,30-09-2013,20:03:54
1337,30-09-2013,20:04:00
1338,30-09-2013,20:04:00
1339,30-09-2013,20:04:01
1340,30-09-2013,20:04:01
1341,30-09-2013,20:04:02
1342,30-09-2013,20:04:02
1343,30-09-2013,20:04:02
1344,30-09-2013,20:04:02
1345,30-09-2013,20:04:02
1346,30-09-2013,20:04:03
1347,30-09-2013,20:04:03
1348,30-09-2013,20:04:03
1349,30-09-2013,20:04:03
1350,30-09-2013,20:04:04
1351,30-09-2013,20:04:04
1352,30-09-2013,20:04:04
1353,30-09-2013,20:04:05
1354,30-09-2013,20:04:05
1355,30-09-2013,20:04:05
1356,30-09-2013,20:04:05
1357,30-09-2013,20:04:06
1358,30-09-2013,20:04:06
1359,30-09-2013,20:04:06
1360,30-09-2013,20:04:08
1361,30-09-2013,20:04:10
1362,30-09-2013,20:04:15
1363,30-09-2013,20:04:16
1364,30-09-2013,20:04:16
1365,30-09-2013,20:04:17
1366,30-09-2013,20:04:17
1367,30-09-2013,20:04:17
1368,30-09-2013,20:04:17
1369,30-09-2013,20:04:18
1370,30-09-2013,20:04:18
1371,30-09-2013,20:04:18
1372,30-09-2013,20:04:18
1373,30-09-2013,20:04:19
1374,30-09-2013,20:04:19
1375,30-09-2013,20:04:19
1376,30-09-2013,20:04:19
1377,30-09-2013,20:04:20
1378,30-09-2013,20:04:20
1379,30-09-2013,20:04:20
1380,30-09-2013,20:04:20
1381,30-09-2013,20:04:21
1382,30-09-2013,20:04:21
1383,30-09-2013,20:04:21
1384,30-09-2013,20:04:21
1385,30-09-2013,20:04:22
1386,30-09-2013,20:04:25
1387,30-09-2013,20:04:30
1388,30-09-2013,20:04:31
1389,30-09-2013,20:04:32
1390,30-09-2013,20:04:32
1391,30-09-2013,20:04:32
1392,30-09-2013,20:04:32
1393,30-09-2013,20:04:33
1394,30-09-2013,20:04:33
1395,30-09-2013,20:04:33
1396,30-09-2013,20:04:33
1397,30-09-2013,20:04:33
1398,30-09-2013,20:04:34
1399,30-09-2013,20:04:34
1400,30-09-2013,20:04:34
1401,30-09-2013,20:04:36
1402,30-09-2013,20:04:36
1403,30-09-2013,20:04:36
1404,30-09-2013,20:04:37
1405,30-09-2013,20:04:37
1406,30-09-2013,20:04:37
1407,30-09-2013,20:04:38
1408,30-09-2013,20:04:41
1409,30-09-2013,20:04:47
1410,30-09-2013,20:04:47
1411,30-09-2013,20:04:48
1412,30-09-2013,20:04:48
1413,30-09-2013,20:04:48
1414,30-09-2013,20:04:48
1415,30-09-2013,20:04:49
1416,30-09-2013,20:04:49
1417,30-09-2013,20:04:49
1418,30-09-2013,20:04:49
1419,30-09-2013,20:04:49
1420,30-09-2013,20:04:49
1421,30-09-2013,20:04:50
1422,30-09-2013,20:04:51
1423,30-09-2013,20:04:51
1424,30-09-2013,20:04:51
1425,30-09-2013,20:04:52
1426,30-09-2013,20:04:52
1427,30-09-2013,20:04:52
1428,30-09-2013,20:04:52
1429,30-09-2013,20:04:53
1430,30-09-2013,20:04:53
1431,30-09-2013,20:04:54
1432,30-09-2013,20:04:57
1433,30-09-2013,20:05:03
1434,30-09-2013,20:05:03
1435,30-09-2013,20:05:04
1436,30-09-2013,20:05:04
1437,30-09-2013,20:05:05
1438,30-09-2013,20:05:05
1439,30-09-2013,20:05:05
1440,30-09-2013,20:05:05
1441,30-09-2013,20:05:05
1442,30-09-2013,20:05:06
1443,30-09-2013,20:05:06
1444,30-09-2013,20:05:06
1445,30-09-2013,20:05:06
1446,30-09-2013,20:05:07
1447,30-09-2013,20:05:07
1448,30-09-2013,20:05:07
1449,30-09-2013,20:05:07
1450,30-09-2013,20:05:08
1451,30-09-2013,20:05:08
1452,30-09-2013,20:05:08
1453,30-09-2013,20:05:08
1454,30-09-2013,20:05:08
1455,30-09-2013,20:05:09
1456,30-09-2013,20:05:12
1457,30-09-2013,20:05:18
1458,30-09-2013,20:05:18
1459,30-09-2013,20:05:19
1460,30-09-2013,20:05:19
1461,30-09-2013,20:05:20
1462,30-09-2013,20:05:20
1463,30-09-2013,20:05:20
1464,30-09-2013,20:05:20
1465,30-09-2013,20:05:20
1466,30-09-2013,20:05:21
1467,30-09-2013,20:05:21
1468,30-09-2013,20:05:21
1469,30-09-2013,20:05:22
1470,30-09-2013,20:05:22
1471,30-09-2013,20:05:22
1472,30-09-2013,20:05:22
1473,30-09-2013,20:05:23
1474,30-09-2013,20:05:23
1475,30-09-2013,20:05:23
1476,30-09-2013,20:05:26
1477,30-09-2013,20:05:32
1478,30-09-2013,20:05:33
1479,30-09-2013,20:05:33
1480,30-09-2013,20:05:34
1481,30-09-2013,20:05:34
1482,30-09-2013,20:05:34
1483,30-09-2013,20:05:35
1484,30-09-2013,20:05:35
1485,30-09-2013,20:05:35
1486,30-09-2013,20:05:35
1487,30-09-2013,20:05:35
1488,30-09-2013,20:05:35
1489,30-09-2013,20:05:36
1490,30-09-2013,20:05:36
1491,30-09-2013,20:05:36
1492,30-09-2013,20:05:36
1493,30-09-2013,20:05:37
1494,30-09-2013,20:05:37
1495,30-09-2013,20:05:37
1496,30-09-2013,20:05:37
1497,30-09-2013,20:05:38
1498,30-09-2013,20:05:38
1499,30-09-2013,20:05:40
1500,30-09-2013,20:05:45
1501,30-09-2013,20:05:47
1502,30-09-2013,20:05:48
1503,30-09-2013,20:05:48
1504,30-09-2013,20:05:49
1505,30-09-2013,20:05:49
1506,30-09-2013,20:05:49
1507,30-09-2013,20:05:49
1508,30-09-2013,20:05:49
1509,30-09-2013,20:05:50
1510,30-09-2013,20:05:50
1511,30-09-2013,20:05:50
1512,30-09-2013,20:05:50
1513,30-09-2013,20:05:51
1514,30-09-2013,20:05:51
1515,30-09-2013,20:05:51
1516,30-09-2013,20:05:51
1517,30-09-2013,20:05:52
1518,30-09-2013,20:05:52
1519,30-09-2013,20:05:52
1520,30-09-2013,20:05:52
1521,30-09-2013,20:05:52
1522,30-09-2013,20:05:52
1523,30-09-2013,20:05:53
1524,30-09-2013,20:05:53
1525,30-09-2013,20:05:53
1526,30-09-2013,20:05:53
1527,30-09-2013,20:05:54
1528,30-09-2013,20:05:54
1529,30-09-2013,20:05:54
1530,30-09-2013,20:05:58
1531,30-09-2013,20:06:04
1532,30-09-2013,20:06:04
1533,30-09-2013,20:06:05
1534,30-09-2013,20:06:05
1535,30-09-2013,20:06:05
1536,30-09-2013,20:06:05
1537,30-09-2013,20:06:06
1538,30-09-2013,20:06:06
1539,30-09-2013,20:06:06
1540,30-09-2013,20:06:06
1541,30-09-2013,20:06:06
1542,30-09-2013,20:06:07
1543,30-09-2013,20:06:07
1544,30-09-2013,20:06:07
1545,30-09-2013,20:06:08
1546,30-09-2013,20:06:08
1547,30-09-2013,20:06:08
1548,30-09-2013,20:06:08
1549,30-09-2013,20:06:09
1550,30-09-2013,20:06:09
1551,30-09-2013,20:06:10
1552,30-09-2013,20:06:14
1553,30-09-2013,20:06:19
1554,30-09-2013,20:06:20
1555,30-09-2013,20:06:20
1556,30-09-2013,20:06:20
1557,30-09-2013,20:06:21
1558,30-09-2013,20:06:21
1559,30-09-2013,20:06:21
1560,30-09-2013,20:06:22
1561,30-09-2013,20:06:23
1562,30-09-2013,20:06:23
1563,30-09-2013,20:06:23
1564,30-09-2013,20:06:23
1565,30-09-2013,20:06:23
1566,30-09-2013,20:06:24
1567,30-09-2013,20:06:24
1568,30-09-2013,20:06:25
1569,30-09-2013,20:06:25
1570,30-09-2013,20:06:25
1571,30-09-2013,20:06:28
1572,30-09-2013,20:06:34
1573,30-09-2013,20:06:35
1574,30-09-2013,20:06:35
1575,30-09-2013,20:06:36
1576,30-09-2013,20:06:36
1577,30-09-2013,20:06:36
1578,30-09-2013,20:06:36
1579,30-09-2013,20:06:37
1580,30-09-2013,20:06:37
1581,30-09-2013,20:06:37
1582,30-09-2013,20:06:37
1583,30-09-2013,20:06:38
1584,30-09-2013,20:06:38
1585,30-09-2013,20:06:38
1586,30-09-2013,20:06:39
1587,30-09-2013,20:06:39
1588,30-09-2013,20:06:39
1589,30-09-2013,20:06:39
1590,30-09-2013,20:06:39
1591,30-09-2013,20:06:40
1592,30-09-2013,20:06:40
1593,30-09-2013,20:06:40
1594,30-09-2013,20:06:40
1595,30-09-2013,20:06:41
1596,30-09-2013,20:06:44
1597,30-09-2013,20:06:50
1598,30-09-2013,20:06:50
1599,30-09-2013,20:06:51
1600,30-09-2013,20:06:51
1601,30-09-2013,20:06:51
1602,30-09-2013,20:06:52
1603,30-09-2013,20:06:52
1604,30-09-2013,20:06:52
1605,30-09-2013,20:06:52
1606,30-09-2013,20:06:52
1607,30-09-2013,20:06:52
1608,30-09-2013,20:06:53
1609,30-09-2013,20:06:53
1610,30-09-2013,20:06:53
1611,30-09-2013,20:06:53
1612,30-09-2013,20:06:54
1613,30-09-2013,20:06:54
1614,30-09-2013,20:06:54
1615,30-09-2013,20:06:54
1616,30-09-2013,20:06:55
1617,30-09-2013,20:06:55
1618,30-09-2013,20:06:55
1619,30-09-2013,20:06:55
1620,30-09-2013,20:06:55
1621,30-09-2013,20:06:56
1622,30-09-2013,20:06:56
1623,30-09-2013,20:06:56
1624,30-09-2013,20:06:56
1625,30-09-2013,20:06:56
1626,30-09-2013,20:06:57
1627,30-09-2013,20:07:00
1628,30-09-2013,20:07:06
1629,30-09-2013,20:07:06
1630,30-09-2013,20:07:07
1631,30-09-2013,20:07:07
1632,30-09-2013,20:07:08
1633,30-09-2013,20:07:08
1634,30-09-2013,20:07:08
1635,30-09-2013,20:07:08
1636,30-09-2013,20:07:08
1637,30-09-2013,20:07:09
1638,30-09-2013,20:07:09
1639,30-09-2013,20:07:09
1640,30-09-2013,20:07:09
1641,30-09-2013,20:07:10
1642,30-09-2013,20:07:10
1643,30-09-2013,20:07:10
1644,30-09-2013,20:07:10
1645,30-09-2013,20:07:11
1646,30-09-2013,20:07:11
1647,30-09-2013,20:07:11
1648,30-09-2013,20:07:12
1649,30-09-2013,20:07:15
1650,30-09-2013,20:07:21
1651,30-09-2013,20:07:21
1652,30-09-2013,20:07:22
1653,30-09-2013,20:07:22
1654,30-09-2013,20:07:22
1655,30-09-2013,20:07:23
1656,30-09-2013,20:07:23
1657,30-09-2013,20:07:23
1658,30-09-2013,20:07:23
1659,30-09-2013,20:07:23
1660,30-09-2013,20:07:24
1661,30-09-2013,20:07:24
1662,30-09-2013,20:07:24
1663,30-09-2013,20:07:24
1664,30-09-2013,20:07:24
1665,30-09-2013,20:07:25
1666,30-09-2013,20:07:25
1667,30-09-2013,20:07:25
1668,30-09-2013,20:07:25
1669,30-09-2013,20:07:25
1670,30-09-2013,20:07:26
1671,30-09-2013,20:07:26
1672,30-09-2013,20:07:26
1673,30-09-2013,20:07:26
1674,30-09-2013,20:07:26
1675,30-09-2013,20:07:27
1676,30-09-2013,20:07:27
1677,30-09-2013,20:07:27
1678,30-09-2013,20:07:27
1679,30-09-2013,20:07:28
1680,30-09-2013,20:07:28
1681,30-09-2013,20:07:28
1682,30-09-2013,20:07:31
1683,30-09-2013,20:07:37
1684,30-09-2013,20:07:38
1685,30-09-2013,20:07:40
1686,30-09-2013,20:07:40
1687,30-09-2013,20:07:42
1688,30-09-2013,20:07:42
1689,30-09-2013,20:07:42
1690,30-09-2013,20:07:42
1691,30-09-2013,20:07:42
1692,30-09-2013,20:07:43
1693,30-09-2013,20:07:46
1694,30-09-2013,20:07:52
1695,30-09-2013,20:07:52
1696,30-09-2013,20:07:53
1697,30-09-2013,20:07:53
1698,30-09-2013,20:07:54
1699,30-09-2013,20:07:54
1700,30-09-2013,20:07:54
1701,30-09-2013,20:07:54
1702,30-09-2013,20:07:54
1703,30-09-2013,20:07:55
1704,30-09-2013,20:07:55
1705,30-09-2013,20:07:56
1706,30-09-2013,20:07:56
1707,30-09-2013,20:07:56
1708,30-09-2013,20:07:56
1709,30-09-2013,20:07:57
1710,30-09-2013,20:07:57
1711,30-09-2013,20:07:57
1712,30-09-2013,20:07:57
1713,30-09-2013,20:07:57
1714,30-09-2013,20:07:58
1715,30-09-2013,20:07:58
1716,30-09-2013,20:07:58
1717,30-09-2013,20:07:58
1718,30-09-2013,20:07:59
1719,30-09-2013,20:08:02
1720,30-09-2013,20:08:08
1721,30-09-2013,20:08:08
1722,30-09-2013,20:08:09
1723,30-09-2013,20:08:09
1724,30-09-2013,20:08:09
1725,30-09-2013,20:08:09
1726,30-09-2013,20:08:10
1727,30-09-2013,20:08:10
1728,30-09-2013,20:08:10
1729,30-09-2013,20:08:10
1730,30-09-2013,20:08:10
1731,30-09-2013,20:08:10
1732,30-09-2013,20:08:11
1733,30-09-2013,20:08:11
1734,30-09-2013,20:08:11
1735,30-09-2013,20:08:12
1736,30-09-2013,20:08:12
1737,30-09-2013,20:08:12
1738,30-09-2013,20:08:13
1739,30-09-2013,20:08:13
1740,30-09-2013,20:08:13
1741,30-09-2013,20:08:13
1742,30-09-2013,20:08:14
1743,30-09-2013,20:08:14
1744,30-09-2013,20:08:14
1745,30-09-2013,20:08:14
1746,30-09-2013,20:08:18
1747,30-09-2013,20:08:23
1748,30-09-2013,20:08:24
1749,30-09-2013,20:08:24
1750,30-09-2013,20:08:25
1751,30-09-2013,20:08:25
1752,30-09-2013,20:08:25
1753,30-09-2013,20:08:25
1754,30-09-2013,20:08:26
1755,30-09-2013,20:08:26
1756,30-09-2013,20:08:26
1757,30-09-2013,20:08:27
1758,30-09-2013,20:08:27
1759,30-09-2013,20:08:28
1760,30-09-2013,20:08:28
1761,30-09-2013,20:08:28
1762,30-09-2013,20:08:28
1763,30-09-2013,20:08:28
1764,30-09-2013,20:08:29
1765,30-09-2013,20:08:29
1766,30-09-2013,20:08:31
1767,30-09-2013,20:08:36
1768,30-09-2013,20:08:39
1769,30-09-2013,20:08:39
1770,30-09-2013,20:08:40
1771,30-09-2013,20:08:40
1772,30-09-2013,20:08:40
1773,30-09-2013,20:08:40
1774,30-09-2013,20:08:41
1775,30-09-2013,20:08:41
1776,30-09-2013,20:08:41
1777,30-09-2013,20:08:42
1778,30-09-2013,20:08:42
1779,30-09-2013,20:08:42
1780,30-09-2013,20:08:42
1781,30-09-2013,20:08:42
1782,30-09-2013,20:08:43
1783,30-09-2013,20:08:43
1784,30-09-2013,20:08:43
1785,30-09-2013,20:08:43
1786,30-09-2013,20:08:44
1787,30-09-2013,20:08:44
1788,30-09-2013,20:08:46
1789,30-09-2013,20:08:51
1790,30-09-2013,20:08:53
1791,30-09-2013,20:08:54
1792,30-09-2013,20:08:54
1793,30-09-2013,20:08:55
1794,30-09-2013,20:08:55
1795,30-09-2013,20:08:55
1796,30-09-2013,20:08:55
1797,30-09-2013,20:08:55
1798,30-09-2013,20:08:56
1799,30-09-2013,20:08:56
1800,30-09-2013,20:08:56
1801,30-09-2013,20:08:56
1802,30-09-2013,20:08:57
1803,30-09-2013,20:08:57
1804,30-09-2013,20:08:57
1805,30-09-2013,20:08:57
1806,30-09-2013,20:08:58
1807,30-09-2013,20:08:59
1808,30-09-2013,20:08:59
1809,30-09-2013,20:08:59
